Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Included / International,Price / International,Compare At Price / International,Status
golden-money-plant-in-blue-flower-desi,Golden money plant in blue flower desi....,"<p><b>Product Details:</b></p>
<ul>
<li>Product Details:</li>
<li>Plant Name- Golden Money Plant</li>
<li>Plant Type- Foliage/Airpurifying</li>
<li>Plant Height- Upto 5 Inches</li>
<li>Plant Placement- Indoor/Outdoor</li>
<li>Blue Colour Flower Ceramic Pot</li>
<li>Pot Dimensions- 4 x 5 Inches</li>
</ul>
<p><b>Golden Money Plant Trivia:</b></p>
<ul>
<li>Golden Money Plant Trivia:</li>
<li>Origin- Money Plant was originated in Mo'orea, which is a high island in French Polynesia.</li>
<li>Each branch of a money plant has 5 leaves. In Feng Shui, the five leaves of the branch represent the five elements of Feng Shui; metal, wood, water, fire and earth. These five elements in the leaves are said to attract prosperity to the owner.</li>
</ul>",My Gifts Tree,,"","",true,Title,Default Title,,,,,"",0.0,,deny,manual,699.00,899.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/golden-money-plant-in-blue-flower-design-pot-1.webp?v=1711776829,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
golden-money-plant-in-blue-flower-desi,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/golden-money-plant-in-blue-flower-design-pot-2.webp?v=1711776829,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
golden-money-plant-in-blue-flower-desi,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/golden-money-plant-in-blue-flower-design-pot-5.webp?v=1711776829,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
gold-king-money-plant-in-squre-glass-pot-wi,Gold king money plant in squre glass pot wi....,"<p><b>Product Details:</b></p>
<ul>
<li>Plant Name- Gold King Money Plant</li>
<li>Plant Type-Air Purifying &amp; Foliage</li>
<li>Plant Placement- Indoors &amp; Outdoors</li>
<li>Plant Height- Upto 6 inches</li>
<li>Square Glass Vase</li>
<li>Vase Dimensions- 4 x 4 inches</li>
<li>Brown Flower Lace- 16 inches</li>
<li>The brown flower lace is used to deck up the vase and this greatly enhances the beauty and appeal of this plant.</li>
</ul>
<p><b>Money Plants Trivia:</b></p>
<ul>
<li>Origin- Money Plant was originated in Mo'orea, which is a high island in French Polynesia.</li>
<li>Each branch of a money plant has 5 leaves. In Feng Shui, the five leaves of the branch represent the five elements of Feng Shui; metal, wood, water, fire and earth. These five elements in the leaves are said to attract prosperity to the owner</li>
</ul>",My Gifts Tree,,"","",true,Title,Default Title,,,,,"",0.0,,deny,manual,549.00,699.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/gold-king-money-plant-in-square-glass-pot-with-flower-lace-3.webp?v=1711776634,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
gold-king-money-plant-in-squre-glass-pot-wi,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/gold-king-money-plant-in-square-glass-pot-with-flower-lace-1.webp?v=1711776634,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
eggless-truffle-cake-and-money-plant,Eggless truffle cake and money plant,"<p><b>Product Details:</b></p>
<ul>
<li>Plant name: Money plant</li>
<li>Plant type: Foliage</li>
<li>Plant placement: Indoor &amp; outdoor</li>
<li>Plant height: Upto 5 inches</li>
<li>Personalised white metal pot</li>
<li>Adorned with white pebbles</li>
</ul>
<p><b>PlantTrivia:</b></p>
<ul>
<li>Money plants are considered as a lucky plant known to bring wealth, health, prosperity and happiness in the house</li>
<li>Money plant seeds can be consumed. It is said that they taste like peanuts..</li>
</ul>",My Gifts Tree,,"","",true,Title,Default Title,,,,,"",0.0,,deny,manual,1275.00,1499.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/eggless-truffle-cake-money-plant-1.webp?v=1711776120,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eggless-truffle-cake-and-money-plant,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/eggless-truffle-cake-money-plant-2.webp?v=1711776121,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
eggless-truffle-cake-and-money-plant,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/eggless-truffle-cake-money-plant-3.webp?v=1711776121,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
eggless-truffle-cake-and-money-plant,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/eggless-truffle-cake-money-plant-4.webp?v=1711776120,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
money-plant-in-personalised-lets-grow,Money plant in personalised let's grow....,"<p><b>Product Details:</b></p>
<ul>
<li>Plant name: Money plant</li>
<li>Plant type: Foliage</li>
<li>Plant placement: Indoor &amp; outdoor</li>
<li>Plant height: Upto 5 inches</li>
<li>Personalised white metal pot</li>
<li>Adorned with white pebbles</li>
</ul>
<p><b>PlantTrivia:</b></p>
<ul>
<li>Money plants are considered as a lucky plant known to bring wealth, health, prosperity and happiness in the house</li>
<li>Money plant seeds can be consumed. It is said that they taste like peanuts..</li>
</ul>",My Gifts Tree,,"","",true,Title,Default Title,,,,,"",0.0,,deny,manual,449.00,549.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/money-plant-in-personalised-talk-dirty-pot-3.webp?v=1711775948,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
money-plant-in-personalised-lets-grow,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/money-plant-in-personalised-talk-dirty-pot-2.webp?v=1711775948,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
foliage-money-plant-in-a-white-pot,Foliage money plant in a white pot,"<p><b>Product Details:</b></p>
<ul>
<li>Money plant</li>
<li>Height: Up to 5 inches</li>
<li>Plant type: Foliage</li>
<li>Placement: Indoor/ outdoor</li>
<li>Pichwai terracota white pot: 4 X 5 Inches</li>
</ul>
<p><b>Plants Trivia:</b></p>
<ul>
<li>Origin- Money plant was originated in Mo'orea, which is a high island in French Polynesia</li>
<li>Each branch of a money plant has 5 leaves. In Feng Shui, the five leaves of the branch represent the five elements of Feng Shui; metal, wood, water, fire and earth. These five elements in the leaves are said to attract prosperity to the owner</li>
</ul>",My Gifts Tree,,"","",true,Title,Default Title,,,,,"",0.0,,deny,manual,849.00,999.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/foliage-money-plant-in-a-white-pot-3.webp?v=1711775795,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
foliage-money-plant-in-a-white-pot,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/foliage-money-plant-in-a-white-pot-1.webp?v=1711775795,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
golden-money-plant-in-yellow-pot,Golden money plant in yellow pot,"<p><b>Product Details:</b></p>
<ul>
<li>Plant Name- Golden Money Plant</li>
<li>Plant Type- Foliage</li>
<li>Plant Placement- Indoors &amp; Outdoors</li>
<li>Plant Height- Upto 7 inches</li>
<li>Yellow Imported Plastic Blossom Pot</li>
<li>Pot Dimensions- (L x B x H)- 3 x 3 x 3 inches</li>
</ul>
<p><b>Money Plants Trivia:</b></p>
<ul>
<li>Money plants are considered as a lucky plant known to bring wealth, health, prosperity and happiness in the house.</li>
<li>In feng shui, five leaves of the branch of the money plant represent five elements- metal, wood, water, fire and earth.</li>
</ul>",My Gifts Tree,,"","",true,Title,Default Title,,,,,"",0.0,,deny,manual,599.00,799.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/golden-money-plant-in-yellow-pot-2.webp?v=1711775654,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
golden-money-plant-in-yellow-pot,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/golden-money-plant-in-yellow-pot-1.webp?v=1711775654,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
money-plant-in-forever-with-you-sounds-perf,Money plant in forever with you sounds perf....,"<p><b>Product Details :</b></p>
<ul>
<li>One Money Plant- Upto 5 Inches</li>
<li>Plant Type- Foliage/Airpurifying</li>
<li>Plant Placement- Indoor/Outdoor</li>
<li>One Transparent Square Glass Vase 4X4 In</li>
<li>Red colour Forever With You Sounds Perfect Sticker On Vase- 16 x 3.75 Inches</li>
</ul>
<p><b>Money Plant Trivia</b></p>
<ul>
<li>Money plants are considered as a lucky plant known to bring wealth, health, prosperity and happiness in the house.</li>
<li>Money plant seeds can be consumed. It is said that they taste like peanuts.</li>
</ul>",My Gifts Tree,,"","",true,Title,Default Title,,,,,"",0.0,,deny,manual,549.00,749.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/money-plant-in-forever-with-you-sounds-perfect-sticker-vase-hand-delivery-3.webp?v=1711775494,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
money-plant-in-forever-with-you-sounds-perf,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/money-plant-in-forever-with-you-sounds-perfect-sticker-vase-hand-delivery-1.webp?v=1711775495,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
growing-in-20-7-money-plant,Growing  in 20×7 money plant,"",My Gifts Tree,,"","",true,Title,Default Title,,,,,"",0.0,,deny,manual,399.00,499.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/growing-24x7-money-plant-1.webp?v=1711775177,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
jar-of-green-gems-money-milt-jade,Jar of green gems money milt  & jade,"<p><b>Product Details:</b></p>
<ul>
<li>Money plant</li>
<li>Milt sanseveria</li>
<li>Jade plant</li>
<li>Glass bottle jar: 6"" inches</li>
<li>Jar: 3</li>
<li>Red jute knot</li>
</ul>
<p><b>Plants Trivia:</b></p>
<ul>
<li>Each branch of a money plant has 5 leaves. In Feng Shui, the five leaves of the branch represent the five elements of Feng Shui; metal, wood, water, fire and earth. These five elements in the leaves are said to attract prosperity to the owner.</li>
<li>Origin: MILT Sansevieria is a species of flowering plant in the family Asparagaceae, native to tropical West Africa from Nigeria east to the Congo.</li>
</ul>",My Gifts Tree,,"","",true,Title,Default Title,,,,,"",0.0,,deny,manual,1399.00,1599.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/jar-of-green-gems-money-milt-jade-4.webp?v=1711706758,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
jar-of-green-gems-money-milt-jade,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/jar-of-green-gems-money-milt-jade-6.webp?v=1711706757,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
jar-of-green-gems-money-milt-jade,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/jar-of-green-gems-money-milt-jade-3.webp?v=1711706758,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
jar-of-green-gems-money-milt-jade,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/jar-of-green-gems-money-milt-jade-2.webp?v=1711706758,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
money-plant-in-modern-art-pot,Money plant in modern art pot,"<p><b>Product Details:</b></p>
<ul>
<li>Plant Name- Money Plant</li>
<li>Plant Type- Foliage</li>
<li>Plant Placement- Indoor &amp; Outdoor</li>
<li>Plant Height- Up to 5 inches</li>
<li>Black Face Shape Cylindrical Ceramic Pot- 4 x 3 x 5.25 inches</li>
</ul>
<p><b>Plants Trivia</b></p>
<ul>
<li>Origin- This plant originated in Mo'orea, which is a high island in French Polynesia.</li>
<li>Money plants can be put in the aquariums as well. The roots branch out till the bottom, and it partly floats giving a gorgeous look. They also provide the essential nutrients for the fishes.</li>
</ul>",My Gifts Tree,,"","",true,Title,Default Title,,,,,"",0.0,,deny,manual,749.00,999.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/money-plant-in-modern-art-pot-1.webp?v=1711706497,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
money-plant-in-modern-art-pot,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/money-plant-in-modern-art-pot-3.webp?v=1711706496,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
money-plant-in-modern-art-pot,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/money-plant-in-modern-art-pot-5.webp?v=1711706497,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
jade-bamboo-sansevieria-money-plant-set,"Jade, Bamboo, sansevieria, money plant set","<p><b>Product Details:</b></p>
<ul>
<li>One Money Plant- Upto 5 inches</li>
<li>Plant Type- Air Purifying Foliage</li>
<li>One Two Layer Lucky Bamboo Plant- Upto 5 inches</li>
<li>Plant Type- Lucky Bamboo</li>
<li>One Jade Plant- Upto 5 inches</li>
<li>Plant Type- Succulent</li>
<li>One Green Sansevieria Plant- Upto 5 inches</li>
<li>Plant Type- Air Purifying Succulent</li>
<li>Plants Type- Indoors &amp; Outdoors</li>
<li>4 Square Plastic Pot- 3 x 3 inches each</li>
<li>Pot Colours- Red, White, Blue &amp; Yellow</li>
</ul>
<p><b>Plants Trivia:</b></p>
<ul>
<li>Money plant seeds can be consumed. It is said that they taste like peanuts.</li>
<li>The Positive effect of the Lucky Bamboo plant differs with the number of Lucky Bamboo stalks! Two layered Lucky Bamboo is an expression of love and is also said to double your luck.</li>
<li>Jade Plant is a perennial plant. It has a life span of more than 2 years. It is a low-maintenance succulent with delicate pink or white flowers that bloom in the spring.</li>
<li>Sansevieria plant is one of the best for filtering out formaldehyde, which is common in cleaning products, toilet paper, tissues and personal care products.</li>
</ul>",My Gifts Tree,,"","",true,Title,Default Title,,,,,"",0.0,,deny,manual,1249.00,1449.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/jade-sansevieria-bamboo-money-plant-set-1_1.webp?v=1711706343,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
jade-bamboo-sansevieria-money-plant-set,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/jade-sansevieria-bamboo-money-plant-set-7.webp?v=1711706343,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
jade-bamboo-sansevieria-money-plant-set,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/jade-sansevieria-bamboo-money-plant-set-6.webp?v=1711706343,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
jade-bamboo-sansevieria-money-plant-set,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/jade-sansevieria-bamboo-money-plant-set-5.webp?v=1711706343,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
jade-bamboo-sansevieria-money-plant-set,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/jade-sansevieria-bamboo-money-plant-set-4.webp?v=1711706343,5,"",,,,,,,,,,,,,,,,,,,,,,,,,
jade-bamboo-sansevieria-money-plant-set,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/jade-sansevieria-bamboo-money-plant-set-3.webp?v=1711706344,6,"",,,,,,,,,,,,,,,,,,,,,,,,,
jade-money-sansevieria-plant-set,"Jade, Money & Sansevieria Plant Set","",My Gifts Tree,,"","",true,Title,Default Title,,,,,"",0.0,,deny,manual,649.00,849.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/jade-money-sansevieria-plant-set-3.webp?v=1711706029,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
jade-money-sansevieria-plant-set,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/jade-money-sansevieria-plant-set-4.webp?v=1711706029,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
jade-money-sansevieria-plant-set,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/jade-money-sansevieria-plant-set-5.webp?v=1711706029,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
jade-money-sansevieria-plant-set,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/jade-money-sansevieria-plant-set-6.webp?v=1711706028,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
jade-money-sansevieria-plant-set,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/jade-money-sansevieria-plant-set-1.webp?v=1711706028,5,"",,,,,,,,,,,,,,,,,,,,,,,,,
bonsai-and-money-plant-harmony,Bonsai and money plant harmony,"<p><b>Product Details:</b></p>
<ul>
<li>Bonsai plant</li>
<li>Money plant</li>
<li>Echeveria Plant</li>
<li>Rectangular brown ceramic pot: 12*10"" inches</li>
<li>Mix colour pebbles</li>
</ul>
<p><b>Plants Trivia:</b></p>
<ul>
<li>The ficus plant is great at eliminating pollutants coming out from carpets and furniture like formaldehyde, benzene, and trichloroethylene.</li>
<li>Each branch of a money plant has 5 leaves. In Feng Shui, the five leaves of the branch represent the five elements of Feng Shui; metal, wood, water, fire and earth. These five elements in the leaves are said to attract prosperity to the owner.</li>
</ul>",My Gifts Tree,,"","",true,Title,Default Title,,,,,"",0.0,,deny,manual,2499.00,3599.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/bonsai-and-money-plant-harmony-3.webp?v=1711705879,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
bonsai-and-money-plant-harmony,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/bonsai-and-money-plant-harmony-5.webp?v=1711705879,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
bonsai-and-money-plant-harmony,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/bonsai-and-money-plant-harmony-6.webp?v=1711705879,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
bonsai-and-money-plant-harmony,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/bonsai-and-money-plant-harmony-1.webp?v=1711705879,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
colourstrust-money-plant-symphony,Colourstrust money plant Symphony,"<p><b>Product Details:</b></p>
<ul>
<li>Money plant (Sprayed to mix colours)</li>
<li>Plant type: Foliage</li>
<li>Plant placement: Indoor</li>
<li>Ceramic pot in white: 6*8 inches</li>
<li>Plant height: 4 inches</li>
</ul>",My Gifts Tree,,"","",true,Title,Default Title,,,,,"",0.0,,deny,manual,1399.00,1499.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/colourburst-money-plant-symphony-3.webp?v=1711705700,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
colourstrust-money-plant-symphony,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/colourburst-money-plant-symphony-5.webp?v=1711705701,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
colourstrust-money-plant-symphony,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/colourburst-money-plant-symphony-2.webp?v=1711705700,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
fashionable-money-plant-terrarium,Fashionable money plant terrarium,"<p><b>Product Details:</b></p>
<ul>
<li>Plant Name- Money Plant</li>
<li>Plant Type- Foliage Plant</li>
<li>Plant Placement- Indoor &amp; Outdoor Both</li>
<li>Plant Height- Upto 4 inches</li>
<li>Transparent Square Glass Vase 4X4X8 In</li>
<li>White Pebbles</li>
<li>Green Rassi wrapped around the glass vase</li>
</ul>
<p><b>Money Plants Trivia:</b></p>
<ul>
<li>Origin- This plant originated in Mo'orea, which is a high island in French Polynesia.</li>
<li>Money plants can be put in the aquariums as well. The roots branch out till the bottom, and it partly floats giving a gorgeous look. They also provide the essential nutrients for the fish.</li>
</ul>",My Gifts Tree,,"","",true,Title,Default Title,,,,,"",0.0,,deny,manual,849.00,949.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/fashionable-money-plant-terrarium-1.webp?v=1711705507,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
money-plant-radiant-greens,Money plant radiant greens,"<p><b>Product Details:</b></p>
<ul>
<li>Money plant</li>
<li>Plant type: Foliage</li>
<li>Placement: Indoor &amp; outdoor</li>
<li>Plant height upto 5 Inches</li>
<li>Cylindrical plastic pot: 5X6 Inch</li>
<li>Colour: Black</li>
</ul>
<p><b>Plant Trivia:</b></p>
<ul>
<li>Origin- Money Plant originated in Mo'orea, which is a high island in French Polynesia.</li>
<li>Each branch of a money plant has 5 leaves. In Feng Shui, the five leaves of the branch represent the five elements of Feng Shui; metal, wood, water, fire and earth. These five elements in the leaves are said to attract prosperity to the owner</li>
</ul>",My Gifts Tree,,"","",true,Title,Default Title,,,,,"",0.0,,deny,manual,349.00,549.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/money-plant-radiant-greens-1.webp?v=1711705321,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
money-plant-radiant-greens,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/money-plant-radiant-greens-4.webp?v=1711705321,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
money-plant-radiant-greens,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/money-plant-radiant-greens-5.webp?v=1711705321,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
colourful-money-plant-medly-in-pink-kattle,Colourful money plant medly in pink kattle,"<p><b>Product Details:</b></p>
<ul>
<li>Money plant: Sprayed with blue and pink colour</li>
<li>Pink kettle pot: 6"" inches</li>
<li>Pink colour pebbles</li>
<li>White ribbon</li>
</ul>
<p><b>Plants Trivia:</b></p>
<ul>
<li>Each branch of a money plant has 5 leaves. In Feng Shui, the five leaves of the branch represent the five elements of Feng Shui; metal, wood, water, fire and earth. These five elements in the leaves are said to attract prosperity to the owner.</li>
<li>Origin- Money Plant was originated in Mo'orea, which is a high island in French Polynesia.</li>
</ul>",My Gifts Tree,,"","",true,Title,Default Title,,,,,"",0.0,,deny,manual,1449.00,1649.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/colorful-money-plant-medley-in-pink-kettle-5.webp?v=1711705200,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
colourful-money-plant-medly-in-pink-kattle,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/colorful-money-plant-medley-in-pink-kettle-4.webp?v=1711705199,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
colourful-money-plant-medly-in-pink-kattle,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/colorful-money-plant-medley-in-pink-kettle-2.webp?v=1711705199,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
money-plant-king-and-queen-part-set-hand-deliv,Money plant King and Queen part set hand deliv....,"<p><b>Product Details:</b></p>
<ul>
<li>Plant Name- Money Plant</li>
<li>Quantity- Set of 2</li>
<li>Plant Type- Foliage</li>
<li>Plant Placement- Indoors &amp; Outdoors Both</li>
<li>Plant Height- Upto 5 inches each</li>
<li>Red Colour Queen Shape Resin Pot- 3 x 3 inches</li>
<li>Blue Colour King Shape Resin Pot- 3 x 3.5 inches</li>
</ul>
<p><b>Plants Trivia:</b></p>
<ul>
<li>Origin- This plant originated in Mo'orea, which is a high island in French Polynesia.</li>
<li>Money plants can be put in the aquariums as well. The roots branch out till the bottom, and it partly floats giving a gorgeous look. They also provide the essential nutrients for the fish.</li>
</ul>",My Gifts Tree,,"","",true,Title,Default Title,,,,,"",0.0,,deny,manual,1049.00,1249.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/money-plant-king-n-queen-pot-set-hand-delivery-5.webp?v=1711705029,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
